scheduler,workload,network,task_seed,num_tasks,episode_return,return_per_task,on_time_rate,completion_rate,avg_latency_ms,energy_per_task_j
ECT,heavy,normal,700000086,167,-548.6390797629098,-3.2852639506761063,0.12574850299401197,0.12574850299401197,1297.8785282947379,12.544099525739087
FIFO,heavy,normal,700000087,181,-702.0919400627093,-3.8789609948215986,0.0,0.0,0.0,85.22202138767777
RoundRobin,heavy,normal,700000087,181,-555.2747702956183,-3.067816410473029,0.2430939226519337,0.2430939226519337,954.4342485064558,25.66046083396027
Random,heavy,normal,700000087,181,-555.0978148726155,-3.066838756202295,0.2154696132596685,0.2265193370165746,893.3528304845217,30.29474943765632
Greedy,heavy,normal,700000087,181,-583.6287508292896,-3.2244682366259094,0.14917127071823205,0.14917127071823205,1266.8015332374223,13.465518669392509
ECT,heavy,normal,700000087,181,-587.9097810407059,-3.248120337241469,0.14917127071823205,0.15469613259668508,1232.7488702171993,10.644501148028395
FIFO,heavy,normal,700000088,196,-747.9575904468056,-3.816110155340845,0.015306122448979591,0.015306122448979591,1518.0233936518935,95.87722589711241
RoundRobin,heavy,normal,700000088,196,-654.1541838705296,-3.337521346278212,0.15306122448979592,0.15816326530612246,1227.0679439781022,31.25185240594193
Random,heavy,normal,700000088,196,-664.0749959610469,-3.388137734495137,0.11224489795918367,0.11734693877551021,1083.9115410409906,26.33566122243731
Greedy,heavy,normal,700000088,196,-645.6942059150188,-3.294358193443973,0.07653061224489796,0.07653061224489796,1177.9252189859137,14.059063471949687
ECT,heavy,normal,700000088,196,-650.852627461533,-3.320676670722107,0.08163265306122448,0.08163265306122448,1145.5541585141837,12.594497224926748
FIFO,heavy,normal,700000089,148,-556.214142759722,-3.758203667295419,0.006756756756756757,0.006756756756756757,1562.3009182187197,87.05682713017231
RoundRobin,heavy,normal,700000089,148,-398.98246108929584,-2.6958274397925392,0.33783783783783783,0.34459459459459457,991.4704304275913,30.235045806708985
Random,heavy,normal,700000089,148,-473.3430988578409,-3.198264181471898,0.20270270270270271,0.20945945945945946,1123.936480207326,29.328765742653104
Greedy,heavy,normal,700000089,148,-466.6281968104039,-3.1528932216919183,0.16891891891891891,0.17567567567567569,1428.5877914284285,17.27177986008763
ECT,heavy,normal,700000089,148,-474.0571203559401,-3.2030886510536494,0.13513513513513514,0.13513513513513514,1306.9674541909426,12.565774291018897
FIFO,heavy,normal,700000090,191,-692.7389635124662,-3.626905568128095,0.015706806282722512,0.015706806282722512,1487.2540090848245,93.38042619296624
RoundRobin,heavy,normal,700000090,191,-581.7419534534461,-3.045769389808618,0.19895287958115182,0.19895287958115182,1043.4202557601698,32.69408004920296
Random,heavy,normal,700000090,191,-578.4835790009423,-3.0287098377012684,0.16230366492146597,0.16230366492146597,1066.2044664492703,27.96162267005472
Greedy,heavy,normal,700000090,191,-568.5325234910754,-2.9766100706339027,0.1518324607329843,0.1518324607329843,1069.3801894849678,13.146425908746544
ECT,heavy,normal,700000090,191,-571.4326544778974,-2.9917940025020804,0.14136125654450263,0.1518324607329843,1036.1795925859851,12.209596108808595
FIFO,heavy,normal,700000091,167,-632.1765596291739,-3.785488381013017,0.017964071856287425,0.017964071856287425,1331.0244806825767,89.230869242884
RoundRobin,heavy,normal,700000091,167,-489.57860922093505,-2.9316084384487127,0.2694610778443114,0.281437125748503,957.9847928046014,24.089631936470386
Random,heavy,normal,700000091,167,-514.58174720951,-3.0813278276018563,0.2155688622754491,0.2155688622754491,1066.337943395407,17.05156746276776
Greedy,heavy,normal,700000091,167,-515.9787102404714,-3.0896928756914455,0.16766467065868262,0.16766467065868262,1299.5018306610666,14.971593304928758
ECT,heavy,normal,700000091,167,-524.4692699334926,-3.1405345504999556,0.16167664670658682,0.17365269461077845,1323.0384460766657,12.257758029760478
FIFO,heavy,normal,700000092,180,-687.471117759999,-3.8192839875555498,0.0,0.0,0.0,95.86471515061326
RoundRobin,heavy,normal,700000092,180,-570.8014715881268,-3.1711192866007045,0.18888888888888888,0.18888888888888888,993.8296950901681,28.989787353267026
Random,heavy,normal,700000092,180,-606.5144966260414,-3.3695249812557853,0.1111111111111111,0.12222222222222222,1424.8184049524905,26.668066042645144
Greedy,heavy,normal,700000092,180,-584.4505308144774,-3.246947393413763,0.07777777777777778,0.07777777777777778,1244.618236962548,13.209127337846782
ECT,heavy,normal,700000092,180,-591.6255325432246,-3.2868085141290257,0.06666666666666667,0.06666666666666667,1282.441903333435,12.79349585411472
FIFO,heavy,normal,700000093,207,-791.3166086616307,-3.8227855490900033,0.004830917874396135,0.004830917874396135,1410.7396126822052,85.04205335227222
RoundRobin,heavy,normal,700000093,207,-678.5494947687637,-3.2780168829408876,0.13526570048309178,0.13526570048309178,1161.0200203050592,24.683813214852673
Random,heavy,normal,700000093,207,-675.0644373573638,-3.261180856798859,0.15458937198067632,0.15458937198067632,1188.28372854807,31.3631076109014
Greedy,heavy,normal,700000093,207,-673.5169000690344,-3.253704831251374,0.0966183574879227,0.0966183574879227,1187.1386844309698,15.277062657366326
ECT,heavy,normal,700000093,207,-666.6856744276156,-3.2207037411962105,0.11594202898550725,0.11594202898550725,1116.563282748159,11.669251969172869
FIFO,heavy,normal,700000094,155,-573.5130737510437,-3.7000843467809275,0.0064516129032258064,0.0064516129032258064,944.2760668905172,83.85943098541803
RoundRobin,heavy,normal,700000094,155,-444.001370059834,-2.864524968127961,0.27741935483870966,0.27741935483870966,1061.0556097832985,38.96281269113061
Random,heavy,normal,700000094,155,-483.2708469839345,-3.117876432154416,0.21935483870967742,0.22580645161290322,1069.7151385904615,30.190310051854684
Greedy,heavy,normal,700000094,155,-454.570483900998,-2.9327127993612776,0.21935483870967742,0.22580645161290322,1192.1067195702867,17.118722923948166
ECT,heavy,normal,700000094,155,-455.4927244577841,-2.938662738437317,0.22580645161290322,0.23225806451612904,1038.6194686350477,12.524952432014931
FIFO,heavy,normal,700000095,160,-649.6310162279868,-4.060193851424918,0.00625,0.00625,1505.831950386444,88.35937885995604
RoundRobin,heavy,normal,700000095,160,-504.1570023743027,-3.150981264839392,0.2375,0.24375,970.6036446384868,33.854221105124864
Random,heavy,normal,700000095,160,-521.4435750941403,-3.2590223443383772,0.25,0.25625,1148.7109281712515,24.126589235941076
Greedy,heavy,normal,700000095,160,-555.6976032584912,-3.47311002036557,0.13125,0.13125,1341.3047607302274,13.740556306375726
ECT,heavy,normal,700000095,160,-571.108811982886,-3.569430074893037,0.1,0.1,1400.342014695258,11.466984242255265
FIFO,heavy,normal,700000096,190,-700.7765643725463,-3.688297707223928,0.021052631578947368,0.021052631578947368,1195.3642755128799,88.41612084734719
RoundRobin,heavy,normal,700000096,190,-538.2514407555725,-2.832902319766171,0.2578947368421053,0.2578947368421053,1002.5067057783525,31.860498188212095
Random,heavy,normal,700000096,190,-601.5571203451351,-3.1660901070796585,0.15789473684210525,0.15789473684210525,1270.2377172392992,33.29386731334196
Greedy,heavy,normal,700000096,190,-579.0538779349387,-3.047651989131256,0.12631578947368421,0.12631578947368421,1109.2042782034832,15.257777724271858
ECT,heavy,normal,700000096,190,-577.0759857480509,-3.0372420302528997,0.14736842105263157,0.14736842105263157,1276.7757527065862,12.228729822453937
FIFO,heavy,normal,700000097,187,-674.8850340478315,-3.609010877261131,0.0053475935828877,0.0053475935828877,1745.0233119760037,83.6352478948266
RoundRobin,heavy,normal,700000097,187,-553.2913533043359,-2.958777290397518,0.19786096256684493,0.19786096256684493,1011.644089065985,31.886476378982174
Random,heavy,normal,700000097,187,-572.6501460023458,-3.062300246001849,0.18181818181818182,0.18716577540106952,1052.4587210972388,29.82690154331219
Greedy,heavy,normal,700000097,187,-573.4579552984686,-3.0666200818099925,0.11229946524064172,0.11229946524064172,1265.907475274088,14.066686878939707
ECT,heavy,normal,700000097,187,-575.6064106778758,-3.0781091480100313,0.12299465240641712,0.12834224598930483,1308.139704166819,11.196895395707251
FIFO,heavy,normal,700000098,173,-673.5893416681273,-3.8935800096423545,0.005780346820809248,0.005780346820809248,1607.3039974110648,83.15221387189423
RoundRobin,heavy,normal,700000098,173,-549.4188096308626,-3.1758312695425586,0.2254335260115607,0.23121387283236994,1057.4850703926681,28.40862425765472
Random,heavy,normal,700000098,173,-580.2312834469756,-3.3539380546067954,0.18497109826589594,0.19653179190751446,1115.6746201817232,26.856169083984277
Greedy,heavy,normal,700000098,173,-570.1218895698706,-3.2955022518489634,0.12716763005780346,0.12716763005780346,1204.0924432408096,14.817995732894387
ECT,heavy,normal,700000098,173,-558.9379035012803,-3.2308549335334122,0.12716763005780346,0.12716763005780346,1103.983701496687,11.827607468740672
FIFO,heavy,normal,700000099,177,-651.2452235987714,-3.679351545755771,0.011299435028248588,0.011299435028248588,983.3581497208888,91.25810928968075
